"IPAddress","Port","User","BindType"
"172.17.91.1","58185","IHLE\compdata","Simple"
"172.17.91.1","58184","IHLE\compdata","Simple"
"172.17.91.1","58124","IHLE\compdata","Simple"
"172.17.91.1","58123","IHLE\compdata","Simple"
"172.17.91.1","58122","IHLE\compdata","Simple"
"172.17.91.1","58121","IHLE\compdata","Simple"
"172.17.91.1","58120","IHLE\compdata","Simple"
"172.17.91.1","58023","IHLE\compdata","Simple"
"172.17.91.1","58022","IHLE\compdata","Simple"
"172.17.91.1","58021","IHLE\compdata","Simple"
"172.17.91.1","58020","IHLE\compdata","Simple"
"172.17.91.1","58019","IHLE\compdata","Simple"
"172.17.91.1","58015","IHLE\compdata","Simple"
"172.17.91.1","58014","IHLE\compdata","Simple"
"172.17.91.1","58013","IHLE\compdata","Simple"
"172.17.91.1","58012","IHLE\compdata","Simple"
"172.17.91.1","58011","IHLE\compdata","Simple"
"172.17.91.1","57977","IHLE\compdata","Simple"
"172.17.91.1","57976","IHLE\compdata","Simple"
"172.17.91.1","57975","IHLE\compdata","Simple"
"172.17.91.1","57974","IHLE\compdata","Simple"
"172.17.91.1","57973","IHLE\compdata","Simple"
"172.17.91.1","57897","IHLE\compdata","Simple"
"172.17.91.1","57896","IHLE\compdata","Simple"
"172.17.91.1","57895","IHLE\compdata","Simple"
"172.17.91.1","57894","IHLE\compdata","Simple"
"172.17.91.1","57893","IHLE\compdata","Simple"
"172.17.91.1","57868","IHLE\compdata","Simple"
"172.17.91.1","57867","IHLE\compdata","Simple"
"172.17.91.1","57866","IHLE\compdata","Simple"
"172.17.91.1","57865","IHLE\compdata","Simple"
"172.17.91.1","57864","IHLE\compdata","Simple"
"172.17.91.1","57769","IHLE\compdata","Simple"
"172.17.91.1","57767","IHLE\compdata","Simple"
"172.17.91.1","57766","IHLE\compdata","Simple"
"172.17.91.1","57765","IHLE\compdata","Simple"
"172.17.91.1","57764","IHLE\compdata","Simple"
"172.17.91.1","57731","IHLE\compdata","Simple"
"172.17.91.1","57730","IHLE\compdata","Simple"
"172.17.91.1","57729","IHLE\compdata","Simple"
"172.17.91.1","57728","IHLE\compdata","Simple"
"172.17.91.1","57727","IHLE\compdata","Simple"
"172.17.91.1","57677","IHLE\compdata","Simple"
"172.17.91.1","57676","IHLE\compdata","Simple"
"172.17.91.1","57675","IHLE\compdata","Simple"
"172.17.91.1","57674","IHLE\compdata","Simple"
"172.17.91.1","57673","IHLE\compdata","Simple"
"172.17.91.1","57666","IHLE\compdata","Simple"
"172.17.91.1","57665","IHLE\compdata","Simple"
"172.17.91.1","57664","IHLE\compdata","Simple"
"172.17.91.1","57663","IHLE\compdata","Simple"
"172.17.91.1","57662","IHLE\compdata","Simple"
"172.17.91.1","57657","IHLE\compdata","Simple"
"172.17.91.1","57656","IHLE\compdata","Simple"
"172.17.91.1","57655","IHLE\compdata","Simple"
"172.17.91.1","57654","IHLE\compdata","Simple"
"172.17.91.1","57653","IHLE\compdata","Simple"
"172.17.91.1","57576","IHLE\compdata","Simple"
"172.17.91.1","57575","IHLE\compdata","Simple"
"172.17.91.1","57574","IHLE\compdata","Simple"
"172.17.91.1","57573","IHLE\compdata","Simple"
"172.17.91.1","57572","IHLE\compdata","Simple"
"172.17.91.1","57562","IHLE\compdata","Simple"
"172.17.91.1","57561","IHLE\compdata","Simple"
"172.17.91.1","57560","IHLE\compdata","Simple"
"172.17.91.1","57559","IHLE\compdata","Simple"
"172.17.91.1","57558","IHLE\compdata","Simple"
"172.17.91.1","57497","IHLE\compdata","Simple"
"172.17.91.1","57496","IHLE\compdata","Simple"
"172.17.91.1","57495","IHLE\compdata","Simple"
"172.17.91.1","57494","IHLE\compdata","Simple"
"172.17.91.1","57492","IHLE\compdata","Simple"
"172.17.91.1","57469","IHLE\compdata","Simple"
"172.17.91.1","57468","IHLE\compdata","Simple"
"172.17.91.1","57467","IHLE\compdata","Simple"
"172.17.91.1","57466","IHLE\compdata","Simple"
"172.17.91.1","57465","IHLE\compdata","Simple"
"172.17.91.1","57454","IHLE\compdata","Simple"
"172.17.91.1","57453","IHLE\compdata","Simple"
"172.17.91.1","57452","IHLE\compdata","Simple"
"172.17.91.1","57451","IHLE\compdata","Simple"
"172.17.91.1","57450","IHLE\compdata","Simple"
"172.17.91.1","57444","IHLE\compdata","Simple"
"172.17.91.1","57443","IHLE\compdata","Simple"
"172.17.91.1","57442","IHLE\compdata","Simple"
"172.17.91.1","57441","IHLE\compdata","Simple"
"172.17.91.1","57440","IHLE\compdata","Simple"
"172.17.91.1","57436","IHLE\compdata","Simple"
"172.17.91.1","57435","IHLE\compdata","Simple"
"172.17.91.1","57434","IHLE\compdata","Simple"
"172.17.91.1","57433","IHLE\compdata","Simple"
"172.17.91.1","57432","IHLE\compdata","Simple"
"172.17.91.1","57415","IHLE\compdata","Simple"
"172.17.91.1","57414","IHLE\compdata","Simple"
"172.17.91.1","57413","IHLE\compdata","Simple"
"172.17.91.1","57412","IHLE\compdata","Simple"
"172.17.91.1","57411","IHLE\compdata","Simple"
"172.17.91.1","57382","IHLE\compdata","Simple"
"172.17.91.1","57381","IHLE\compdata","Simple"
"172.17.91.1","57379","IHLE\compdata","Simple"
"172.17.91.1","57378","IHLE\compdata","Simple"
"172.17.91.1","57377","IHLE\compdata","Simple"
"172.17.91.1","57376","IHLE\compdata","Simple"
"172.17.91.1","57375","IHLE\compdata","Simple"
"172.17.91.1","57374","IHLE\compdata","Simple"
"172.17.91.1","57373","IHLE\compdata","Simple"
"172.17.91.1","57371","IHLE\compdata","Simple"
"172.17.91.1","57174","IHLE\compdata","Simple"
"172.17.91.1","57173","IHLE\compdata","Simple"
"172.17.91.1","57172","IHLE\compdata","Simple"
"172.17.91.1","57171","IHLE\compdata","Simple"
"172.17.91.1","57170","IHLE\compdata","Simple"
"172.17.91.1","57160","IHLE\compdata","Simple"
"172.17.91.1","57159","IHLE\compdata","Simple"
"172.17.91.1","57158","IHLE\compdata","Simple"
"172.17.91.1","57157","IHLE\compdata","Simple"
"172.17.91.1","57156","IHLE\compdata","Simple"
"172.17.91.1","57146","IHLE\compdata","Simple"
"172.17.91.1","57145","IHLE\compdata","Simple"
"172.17.91.1","57144","IHLE\compdata","Simple"
"172.17.91.1","57143","IHLE\compdata","Simple"
"172.17.91.1","57142","IHLE\compdata","Simple"
"172.17.91.1","57123","IHLE\compdata","Simple"
"172.17.91.1","57122","IHLE\compdata","Simple"
"172.17.91.1","57121","IHLE\compdata","Simple"
"172.17.91.1","57120","IHLE\compdata","Simple"
"172.17.91.1","57119","IHLE\compdata","Simple"
"172.17.91.1","57115","IHLE\compdata","Simple"
"172.17.91.1","57114","IHLE\compdata","Simple"
"172.17.91.1","57113","IHLE\compdata","Simple"
"172.17.91.1","57112","IHLE\compdata","Simple"
"172.17.91.1","57111","IHLE\compdata","Simple"
"172.17.91.1","57106","IHLE\compdata","Simple"
"172.17.91.1","57104","IHLE\compdata","Simple"
"172.17.91.1","57103","IHLE\compdata","Simple"
"172.17.91.1","57102","IHLE\compdata","Simple"
"172.17.91.1","57101","IHLE\compdata","Simple"
"172.17.91.1","57095","IHLE\compdata","Simple"
"172.17.91.1","57094","IHLE\compdata","Simple"
"172.17.91.1","57093","IHLE\compdata","Simple"
"172.17.91.1","57092","IHLE\compdata","Simple"
"172.17.91.1","57091","IHLE\compdata","Simple"
"172.17.91.1","57088","IHLE\compdata","Simple"
"172.17.91.1","57087","IHLE\compdata","Simple"
"172.17.91.1","57086","IHLE\compdata","Simple"
"172.17.91.1","57085","IHLE\compdata","Simple"
"172.17.91.1","57084","IHLE\compdata","Simple"
"172.17.91.1","57081","IHLE\compdata","Simple"
"172.17.91.1","57080","IHLE\compdata","Simple"
"172.17.91.1","57079","IHLE\compdata","Simple"
"172.17.91.1","57078","IHLE\compdata","Simple"
"172.17.91.1","57077","IHLE\compdata","Simple"
"172.17.91.1","56989","IHLE\compdata","Simple"
"172.17.91.1","56988","IHLE\compdata","Simple"
"172.17.91.1","56987","IHLE\compdata","Simple"
"172.17.91.1","56986","IHLE\compdata","Simple"
"172.17.91.1","56985","IHLE\compdata","Simple"
"172.17.91.1","54026","IHLE\compdata","Simple"
"172.17.91.1","54025","IHLE\compdata","Simple"
"172.17.91.1","54024","IHLE\compdata","Simple"
"172.17.91.1","54023","IHLE\compdata","Simple"
"172.17.91.1","54022","IHLE\compdata","Simple"
